control_variant,control_role,control_columns,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_multifamily_loans_qoq,4,-4.479937286774677,1.0502824831943167,-6.538490953835538,-2.4213836197138168,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_multifamily_loans_qoq,5,-1.292427813780204,1.2370628065714686,-3.7170709146602827,1.1322152870998745,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_multifamily_loans_qoq,6,-0.8854852178083608,0.9761614860545684,-2.7987617304753147,1.0277912948585932,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_multifamily_loans_qoq,7,1.7491315228180362,1.8396584571970709,-1.8565990532882228,5.354862098924295,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_multifamily_loans_qoq,8,1.2878480494877387,1.0586351985360063,-0.7870769396428337,3.362773038618311,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,0,-0.7142096854361375,0.7571977129914409,-2.1983172028993616,0.7698978320270866,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,1,-1.58281389757851,0.967564566415128,-3.4792404477521606,0.3136126525951408,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,2,-2.7612622915628275,1.211462609235728,-5.135729005664855,-0.38679557746080073,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,3,-2.8494248800466107,1.4861653979754512,-5.762309060078495,0.06345929998527389,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,4,-2.6708484831023487,1.6086393392767688,-5.823781588084815,0.482084621880118,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,5,-0.34886138000263855,1.7351521413955449,-3.7497595771379064,3.0520368171326293,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,6,1.2174355932366332,1.7763485770023906,-2.264207617688052,4.699078804161319,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,7,3.352589676430064,1.9833632873358986,-0.5348023667482971,7.239981719608425,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,cre_nonfarm_nonresidential_loans_qoq,8,3.3847385788350906,1.9417718461164348,-0.4211342395531217,7.190611397223303,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,0,-2.3836692051317323,1.4040191123135186,-5.135546665266229,0.36820825500276433,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,1,-5.818234692011029,2.4011754884547325,-10.524538649382304,-1.1119307346397536,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,2,-5.71923307549765,2.99643455212465,-11.592244797661962,0.1537786466666633,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,3,-4.811818450893829,3.5071846208588404,-11.685900307777157,2.0622634059894986,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,4,-0.43445709244751995,4.5188384937119785,-9.291380540122997,8.422466355227957,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,5,4.5732786728806705,7.407940641629734,-9.946284984713609,19.09284233047495,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,6,1.9972345174144612,5.945223019721684,-9.655402601240041,13.649871636068962,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,7,2.136442769771832,5.762264649042456,-9.157595942351382,13.430481481895047,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,consumer_loans_qoq,8,2.0985054928619338,5.74309553007989,-9.15796174609465,13.354972731818517,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,0,-1.3257302095705503,1.2824280933855987,-3.8392892726063237,1.187828853465223,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,1,-5.70404673848337,2.442593053134961,-10.491529122627893,-0.9165643543388473,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,2,-5.302857930410174,2.85191601788466,-10.892613325464108,0.28689746464375965,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,3,-4.975388352109117,3.262422604781826,-11.369736657481496,1.4189599532632622,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,4,0.022902660838643563,4.701753681682699,-9.192534555259446,9.238339876936735,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,5,6.147008130859168,8.926188844112717,-11.348322003601757,23.64233826532009,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,6,3.063421179810477,7.038225791627033,-10.731501371778506,16.85834373139946,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,7,2.5243144423297377,6.765036738773352,-10.735157565666032,15.783786450325508,94,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,credit_card_revolving_loans_qoq,8,3.104337747819346,6.97753487754803,-10.571630612174793,16.780306107813484,93,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,0,0.10688457918973915,0.22587209452905693,-0.3358247260872124,0.5495938844666908,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,1,0.6738847253613534,0.6163423535199531,-0.5341462875377547,1.8819157382604614,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,2,1.8375348321219578,0.8769985614116041,0.11861765175521377,3.556452012488702,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,3,3.061969987093065,0.9317885165314502,1.2356644946914226,4.888275479494707,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,4,3.6606374004843296,1.1275316902768722,1.4506752875416602,5.870599513426999,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,5,4.529717033968291,1.3291206678197662,1.9246405250415495,7.134793542895032,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,6,4.9612555825803994,1.5295866298939151,1.963265787988326,7.959245377172473,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,7,5.845575907956189,1.7136396858734309,2.4868421236442644,9.204309692268113,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,auto_loans_qoq,8,6.399811377940077,1.7644955588071936,2.941400082677978,9.858222673202176,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,0,-1.323449188532893,0.8545929290226602,-2.998451329417307,0.35155295235152084,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,1,-1.4555094724576807,1.0703160428618677,-3.553328916466941,0.6423099715515797,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,2,-1.3915865665263216,1.4794454003519113,-4.291299551216068,1.5081264181634246,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,3,-0.5665182531020949,1.7452730753461194,-3.987253480780489,2.854216974576299,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,4,-0.26968830430208257,1.987385693572116,-4.16496426370343,3.6255876550992645,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,5,0.09725034867807958,2.316559987201874,-4.443207226237593,4.6377079235937515,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,6,0.1865262959023335,2.4582074044068967,-4.631560216735184,5.004612808539851,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,7,0.35936269473143323,2.8408221519501646,-5.2086487230908896,5.927374112553756,94,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,other_consumer_loans_qoq,8,-0.03213694001566303,3.1747937485665703,-6.254732687206141,6.190458807174815,93,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,0,0.7135365986252806,0.4454940262609656,-0.15963169284621204,1.5867048900967733,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,1,0.23774394780974162,0.4427927229840351,-0.6301297892389671,1.1056176848584505,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,2,0.20886819145751878,0.8523359645175584,-1.4617102989968958,1.8794466819119333,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,3,0.44868483676969495,1.3382958713207265,-2.174375071018929,3.071744744558319,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,4,1.2868985405703812,1.5811059185161578,-1.812069059721288,4.385866140862051,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,5,1.9061224747885679,1.9280593346117525,-1.872873821050467,5.685118770627603,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,6,2.2320683631061295,2.3026006234775496,-2.2810288589098673,6.745165585122127,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,7,3.0923287995379654,2.730157043192595,-2.258779005119521,8.443436604195451,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,heloc_loans_qoq,8,3.777532008401525,3.134241997608055,-2.365582306910263,9.920646323713314,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,0,0.2748747827661175,2.3518497225882435,-4.33475067350684,4.884500239039075,85,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,1,-0.42473554982507333,2.935887081802376,-6.179074230157731,5.329603130507584,84,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,2,-3.0027785463522862,2.954429690718551,-8.793460740160647,2.7879036474560737,83,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,3,-1.786532006542794,3.0211178838427317,-7.707923058874548,4.13485904578896,82,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,4,1.2935459289798485,4.477835329172629,-7.483011316198504,10.070103174158202,81,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,5,1.3989745223362817,5.220341524160978,-8.832894865019234,11.630843909691798,80,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,6,0.5490954722590278,5.932423493691222,-11.078454575375767,12.176645519893823,79,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,7,2.634555198419527,5.82999916195139,-8.792243159005197,14.061353555844251,78,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,closed_end_residential_loans_qoq,8,4.87224830510435,6.130887084897776,-7.144290381295292,16.88878699150399,77,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,0,0.16720792594480136,0.6129416267769239,-1.0341576625379694,1.3685735144275721,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,1,1.4934721587201656,0.94521732694,-0.35915380208223446,3.3460981195225656,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,2,0.9445029841582002,0.7344178928759634,-0.4949560858786879,2.3839620541950883,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,3,0.28345660417648905,0.8318441305983778,-1.3469578917963314,1.9138711001493094,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,4,-0.8675089614339607,0.6912418962663478,-2.2223430781160025,0.48732515524808095,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,5,-1.2339059478856984,0.9851537937986374,-3.164807383731028,0.696995487959631,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,6,-1.6532625884057532,0.9850237190164491,-3.5839090776779936,0.2773839008664871,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,7,-1.06522927682175,0.9210044607174389,-2.87039801982793,0.7399394661844303,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_commercial_banks_qoq,8,-1.392607632013893,1.0529456396296344,-3.456381085687976,0.6711658216601906,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,0,6.331543184659741,4.586871342166813,-2.6587246459872125,15.321811015306693,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,1,8.633923339178356,4.731109603995763,-0.6390514846533382,17.906898163010048,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,2,13.149763063333012,7.004024370789934,-0.5781247034152592,26.877650830081283,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,3,13.464368969188488,7.438939029791318,-1.115951529202496,28.044689467579474,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,4,10.666747671342982,6.014192331773091,-1.1210692989322766,22.45456464161824,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,5,10.791259129317638,8.893122836059202,-6.639261629358398,28.221779887993673,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_trend,exploratory,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|quarter_index,loans_to_nondepository_financial_institutions_qoq,6,7.942817230293823,6.688616722856236,-5.1668715465043995,21.052506007092045,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
