regime,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
reserve_drain_high,accounting_bank_balance_sheet_qoq,4,-0.6701197826441501,27.181896947830637,-53.946637800392196,52.606398235103896,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_bank_balance_sheet_qoq,5,23.36402669289145,32.572889632418445,-40.4788369866487,87.2068903724316,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_bank_balance_sheet_qoq,6,5.5966823034006055,43.23553290852767,-79.14496219731362,90.33832680411484,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_bank_balance_sheet_qoq,7,25.98542280905636,51.36918088634893,-74.69817172818753,126.66901734630025,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_bank_balance_sheet_qoq,8,4.944104288749706,53.108456160346734,-99.1484697855299,109.0366783630293,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,0,65.89366752901675,24.53259118196698,17.809788812361475,113.97754624567203,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,1,64.73689355700532,28.339315113042186,9.191835935442633,120.281951178568,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,2,22.601174250891287,27.847353613269174,-31.979638831116294,77.18198733289887,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,3,6.925120838239117,28.9968065570891,-49.90862001365552,63.758861690133756,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,4,14.630222488456823,23.487975963420755,-31.406210399847858,60.666655376761504,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,5,21.66826358578013,37.87268717438753,-52.562203276019424,95.89873044757968,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,6,55.63153707527176,41.97462419299955,-26.638726343007356,137.90180049355087,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,7,70.27151763187628,46.58748576675184,-21.039954470957326,161.58298973470988,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_public_liquidity_qoq,8,90.35216315026574,50.23864688997652,-8.115584754088246,188.81991105461972,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,0,-141.4082812678499,27.183734329078852,-194.68840055284446,-88.12816198285535,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,1,-118.51509348500136,39.525790687032675,-195.9856432315854,-41.04454373841732,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,2,-88.57730219305147,79.57663664006341,-244.54751000757574,67.39290562147282,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,3,-100.05369273428107,79.6687152977608,-256.2043747178922,56.09698924933008,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,4,-122.62634807877937,63.49680055675566,-247.08007717002045,1.8273810124617142,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,5,-142.52156905526368,73.03293466140688,-285.66612099162114,0.6229828810938045,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,6,-200.01072850537335,66.18708086292267,-329.7374069967018,-70.28405001404491,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,7,-217.02552068843943,64.6213944155359,-343.6834537428898,-90.36758763398906,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_external_flow_qoq,8,-228.3067628841359,66.64820900449178,-358.9372525329398,-97.67627323533202,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,0,-94.91959941442359,9.359886888614753,-113.2649777161085,-76.57422111273867,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,1,-73.86528485194914,34.603929189335666,-141.68898606304703,-6.041583640851243,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,2,-90.68927522243837,61.23504065803364,-210.7099549121843,29.331404467307564,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,3,-112.91079090042106,56.4995399173827,-223.64988913849115,-2.171692662350978,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,4,-122.46606793122871,53.33630021409833,-227.00521635086142,-17.926919511595983,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,5,-104.99661978745303,51.22278402174308,-205.39327647006945,-4.59996310483659,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,6,-139.4939294775665,55.41119966960992,-248.09988083000195,-30.887978125131056,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,7,-116.82999322461484,73.01340412649957,-259.936265312554,26.276278863324308,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_total_qoq,8,-119.4150325166838,90.47474669938971,-296.74553604748763,57.915471014120044,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,0,-0.9080300520673672,3.547875696271933,-7.861866416760356,6.045806312625621,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,1,0.6663080181271437,3.847996122233094,-6.87576438144972,8.208380417704008,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,2,1.9601197022210064,5.642731786467055,-9.099634599254422,13.019874003696433,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,3,6.122588903828345,6.20317617619851,-6.035636401520734,18.280814209177425,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,4,2.859636286963414,6.221957470460257,-9.335400355138688,15.054672929065518,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,5,11.582769532594872,6.677957188966855,-1.5060265577801637,24.671565622969908,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,6,9.51890894261809,7.1665514458349655,-4.527531891218443,23.565349776454624,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,7,11.53956928501825,8.266934622974683,-4.663622576012127,27.742761146048625,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,accounting_identity_gap_qoq,8,15.197112665684992,8.193918462039644,-0.8629675199127096,31.257192851282696,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,0,-31.26901861926305,5.180811468334119,-41.423409097197926,-21.114628141328176,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,1,-12.632386421416562,11.14307625617991,-34.47281588352919,9.208043040696062,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,2,-27.980077643290965,13.370974524349172,-54.18718771101534,-1.772967575566586,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,3,-10.612069172782448,16.79786846437409,-43.53589136295567,22.31175301739077,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,4,-4.4308745836955055,24.776242588304118,-52.99231005677158,44.13056088938057,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,5,16.912171144511323,30.278987003680175,-42.43464338270182,76.25898567172446,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,6,6.503426004512228,39.27051163876289,-70.46677680746305,83.47362881648749,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,7,25.11327688381374,47.05330910783356,-67.11120896754004,117.33776273516752,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_source_qoq,8,26.836110631413092,57.40753880836511,-85.68266543298252,139.35488669580872,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,0,-4.629722697221909,2.107418774430315,-8.760263495105326,-0.4991818993384918,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,1,1.6366911604843866,5.990346137552006,-10.104387269117545,13.377769590086316,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,2,-1.7597216029365832,9.223175131674651,-19.8371448610189,16.317701655145733,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,3,7.483478536014389,11.999776172017402,-16.03608276113972,31.003039833168497,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,4,14.111258927596696,15.886636177897504,-17.02654798108241,45.249065836275804,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,5,23.723573169451576,19.0466661150884,-13.607892416121686,61.05503875502484,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,6,27.019547242570006,22.26164723304507,-16.613281334198334,70.65237581933835,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,7,34.089295671095314,25.776070948359266,-16.431803387688845,84.61039472987947,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_mortgages_qoq,8,41.77449016897428,30.301389156538566,-17.61623257784131,101.16521291578988,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,0,-4.017484721634036,3.3948611162978786,-10.671412509577877,2.6364430663098064,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,1,-5.676997531584046,4.393474381993453,-14.288207320291214,2.9342122571231215,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,2,-9.103429714496794,3.1989042755274184,-15.373282094530534,-2.8335773344630546,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,3,-8.533575106987207,3.951804157501327,-16.27911125568981,-0.7880389582846066,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,4,-11.580605053311562,5.4569735537827695,-22.27627321872579,-0.884936887897334,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,5,-9.35807994518601,8.1415083750835,-25.315436360349672,6.599276469977651,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,6,-10.975247599543707,6.746790810136205,-24.198957587410668,2.2484623883232544,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,7,-7.162359956250757,7.590149039357811,-22.039052073392064,7.714332160890551,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_consumer_credit_qoq,8,-7.926175856360511,9.761397441778687,-27.058514842246737,11.206163129525713,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,0,-17.38145035163589,5.065326235393555,-27.309489773007257,-7.453410930264523,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,1,-4.8541264459846865,8.513083371482894,-21.53976985409116,11.831516962121785,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,2,-8.528954567867123,12.044299069584028,-32.13578074425182,15.07787160851757,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,3,-6.105240151209898,13.810803592399717,-33.17441519231335,20.963934889893547,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,4,0.44864488453345075,13.122164701276828,-25.27079792996913,26.168087699036032,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,5,7.2618404639259,15.842309933958711,-23.789087006633174,38.312767934484974,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,6,-10.975418565251182,20.77845262737531,-51.701185714906785,29.75034858440442,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,7,-11.430683195106191,25.52336720142604,-61.45648290990123,38.59511651968885,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_di_loans_nec_qoq,8,-16.318030426686903,27.75975023386148,-70.7271408850554,38.0910800316816,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,0,0.2865769078280345,0.20296222064867564,-0.11122904464336975,0.6843828602994388,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,1,0.5196606130780322,0.3017656138913645,-0.07179999014904226,1.1111212163051067,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,2,0.4361608454910318,0.28583040363063134,-0.12406674562500558,0.9963884366070692,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,3,0.28496286401533133,0.3338205525443009,-0.3693254189714984,0.9392511470021611,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,4,0.40194574755010165,0.34472014779768345,-0.2737057421333579,1.0775972372335612,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,5,0.29156547965472945,0.36460274948582816,-0.4230559093374937,1.0061868686469526,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,6,0.32564000066283993,0.3967794378414174,-0.4520476975063381,1.103327698832018,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,7,0.330371506198489,0.42943294463689247,-0.5113170652898202,1.1720600776867982,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_loan_other_advances_qoq,8,0.3629030278863233,0.4363403019752347,-0.4923239639851367,1.2181300197577833,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,strict_non_treasury_agency_gse_qoq,0,8.606748378758516,5.488534210622402,-2.1507786740613923,19.364275431578424,46,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
