treatment_variant,treatment_role,treatment_family,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,1,3.9257434346339806,1.5179726120936285,0.9505171149304688,6.900969754337492,118,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,2,3.9160178433754935,2.104022265831954,-0.20786579765513613,8.039901484406123,117,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,3,5.90086984124429,2.0588314294775927,1.8655602394682091,9.936179443020372,116,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,4,10.472978075834263,2.2825925435500802,5.999096690476105,14.946859461192421,115,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,5,10.585664519222009,2.894301243113584,4.912834082719384,16.258494955724633,114,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,6,9.518287655466407,3.381432518751435,2.8906799187135954,16.14589539221922,113,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,7,9.023795585805074,3.274311523188116,2.606145000356366,15.44144617125378,112,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,interbank_transactions_foreign_banks_asset_qoq,8,11.69032642319996,3.138924248237516,5.538034896654428,17.84261794974549,111,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,0,0.2064320726774702,0.11949474539542797,-0.027777628297568607,0.440641773652509,119,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,1,0.21341736824071864,0.17017452891954354,-0.12012470844158671,0.546959444923024,118,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,2,0.24081698738246798,0.23904057510187784,-0.22770253981721256,0.7093365145821485,117,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,3,0.26622578238433375,0.2797288104878962,-0.2820426861719428,0.8144942509406103,116,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,4,0.37179404596240645,0.286832006102108,-0.19039668599772525,0.9339847779225381,115,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,5,0.3926772149842277,0.2765291914663131,-0.149320000289746,0.9346744302582014,114,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,6,0.3819655747237146,0.26328816731543636,-0.13407923321454063,0.8980103826619699,113,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,7,0.4442897643893336,0.2458341977109826,-0.03754526312419232,0.9261247919028595,112,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,deposits_at_foreign_banks_asset_qoq,8,0.5540795254811981,0.25492189801973064,0.05443260536252603,1.05372644559987,111,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,0,-43.101984621655205,10.253643229875728,-63.19912535221163,-23.00484389109878,119,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,1,-50.699148992276236,24.044403066700376,-97.82617900300897,-3.572118981543497,118,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,2,-68.1008680525584,29.23916578907415,-125.40963299914372,-10.792103105973062,117,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,3,-43.22702617715805,29.470978256825497,-100.99014356053603,14.536091206219922,116,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,4,-45.497725453842946,26.15417098556465,-96.75990058554966,5.764449677863766,115,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,5,-59.92266879384265,24.690670540723392,-108.3163830536605,-11.528954534024798,114,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,6,-91.20591389424483,26.52660411709866,-143.1980579637582,-39.21376982473146,113,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,7,-87.49190923813767,32.2224887136868,-150.6479871169638,-24.33583135931154,112,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,other_component_qoq,8,-99.79602367491876,35.17000583417945,-168.72923510991046,-30.862812239927038,111,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,0,-0.11616316944307681,0.6538242741221275,-1.3976587467224468,1.165332407836293,92,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,1,-2.3240472917171946,2.9600577374750956,-8.125760457168383,3.4776658737339927,91,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,2,-3.9952082354695073,2.81610044293583,-9.514765103623734,1.524348632684719,90,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,3,-7.3904060540651955,4.239207870059216,-15.699253479381259,0.9184413712508679,89,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,4,-3.1920778625120563,2.5204051557096254,-8.132071967702922,1.747916242678809,88,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,5,0.3807181245171196,1.7529379170288333,-3.0550401928593938,3.816476441893633,87,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,6,0.41900969111525566,1.8509340084572385,-3.208820965460932,4.046840347691443,86,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,7,-4.135676809696867,2.580024513712008,-9.192524856572401,0.921171237178668,85,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_deposit_substitution_qoq,8,-4.877395310989304,2.5742572018256222,-9.922939426567524,0.1681488045889159,84,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,0,-16.48602514959549,7.828546046819407,-31.82997540136153,-1.1420748978294526,92,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,1,-19.250805980369524,11.509875011768376,-41.81016100343554,3.308549042696491,91,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,2,-29.129986082109752,12.059301233351613,-52.766216499478915,-5.49375566474059,90,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,3,-16.38775235159161,14.371779451702247,-44.55644007692801,11.780935373744793,89,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,4,-26.880404049294444,14.612091889942398,-55.52010415358154,1.7592960549926566,88,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,5,-17.259758264886628,15.890130077247429,-48.40441321629159,13.884896686518331,87,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,6,-25.362300354264946,18.669331630691282,-61.95419035041986,11.229589641889966,86,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,7,-9.396323633631305,18.53635162956277,-45.727572827574335,26.934925560311726,85,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_bank_balance_sheet_qoq,8,-23.06379819836051,18.51812830130056,-59.35932966890961,13.231733272188592,84,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,0,36.01230894025938,12.544824082822705,11.424453737926878,60.60016414259188,91,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,1,27.342592757839277,23.850471768873696,-19.404331909153164,74.08951742483171,90,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,2,26.715754631851823,35.84308125064183,-43.53668461940616,96.9681938831098,89,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,3,10.515509518154387,34.49001068780659,-57.08491142994653,78.1159304662553,88,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,4,10.835328273932829,27.563291913865452,-43.188723877243454,64.85938042510911,87,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,5,10.380200371318393,23.667507092644755,-36.00811353026533,56.76851427290212,86,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,6,34.500738323393705,22.32721313462507,-9.26059942047143,78.26207606725885,85,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,7,39.23084011226427,25.201915984455717,-10.164915217268934,88.62659544179746,84,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_public_liquidity_qoq,8,49.59974678206293,27.037483426870022,-3.3937207346023115,102.59321429872817,83,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,0,-67.66370598156597,16.552757261522995,-100.10711021415104,-35.2203017489809,92,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,1,-62.54986934718636,36.2599812651788,-133.61943262693683,8.519693932564095,91,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,2,-70.57466030171153,52.668547731651294,-173.8050138557481,32.65569325232501,90,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,3,-36.232158747442696,53.526384027909295,-141.14387144214493,68.67955394725952,89,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,4,-31.84404235929901,45.22165872896077,-120.47849346806211,56.79040874946409,88,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,5,-60.91987173859887,45.69375745770394,-150.47963635569857,28.639892878500845,87,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,6,-113.12064375819767,42.975415383793894,-197.3524579104337,-28.888829605961647,86,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,7,-121.98564988623221,49.293233189309625,-218.60038693727907,-25.37091283518535,85,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_external_flow_qoq,8,-130.22435518057677,53.01029014782533,-234.12452387031442,-26.324186490839125,84,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_identity_total_qoq,0,-46.69896699415762,12.065705379102749,-70.34774953719901,-23.050184451116234,91,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_identity_total_qoq,1,-56.85393428183137,28.382430009437925,-112.48349710032971,-1.2243714633330356,90,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_identity_total_qoq,2,-77.82586032535144,33.6233176467434,-143.7275629129685,-11.924157737734376,89,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_identity_total_qoq,3,-52.36948896550338,34.44538665024934,-119.88244679999208,15.143468868985323,88,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
bank_only_no_bill_share,exploratory,shock_design,accounting_identity_total_qoq,4,-56.03879507297821,29.285645298477302,-113.43865985799371,1.361069712037299,87,sensitivity,tdc_no_bill_share_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
